ID,V_Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,Label
39699,39932,-0.521861863,-0.107740846,0.897647326,-1.888567691,-0.176546997,-0.788971759,0.898106568,-0.302438137,-1.311049688,0.510229225,0.692472435,-1.616912903,-2.495112129,0.4004106,-0.595629851,1.363379556,-0.217824055,-0.934295334,0.675024953,-0.086647074,-0.078039736,-0.409146306,-0.079602653,-0.091261088,-0.304946272,-0.670275373,-0.180397617,-0.144803816,0.124072127,3.302737974,0
103686,68767,-0.48430012,0.341676182,1.972758956,-0.38139628,-0.101571441,0.605578568,-0.244556139,0.160662477,0.561972387,0.133872751,-0.174638108,-0.855300467,-1.424290274,-0.099669339,0.945249443,1.246277546,-1.389555902,1.658813409,0.320130515,-0.068205852,0.27126905,0.825640301,-0.305193122,-0.844883524,-0.692287101,0.356567459,-0.273337575,-0.084065126,0.009774086,0.441723401,0
151384,95479,2.024459185,0.270610278,-1.487568149,0.975556038,0.268831712,-1.089300648,0.049804046,-0.401975715,1.97885322,-1.076796103,0.56994264,-1.912281506,2.304095042,-0.417853174,-1.204569071,-0.010423486,1.979276503,0.243615028,-0.402839641,-0.167648586,-0.174126574,0.12254711,0.026292759,-0.123531438,0.074373994,0.596209157,-0.057275837,-0.017159631,0.008086066,-1.710218703,0
80714,58622,1.161311435,0.260316117,0.309063386,0.507620544,-0.11453382,-0.262489216,-0.083072141,0.074952643,-0.246204834,-0.161865738,1.861956086,1.084110884,0.256907096,-0.096697618,0.643557813,0.384102706,0.009750359,-0.261714337,-0.258360565,-0.087694775,-0.216043199,-0.586260721,0.157607178,-0.032196109,0.120272107,0.109954956,-0.011823432,0.019072114,0.002019987,2.662007195,0
53151,45841,0.866944055,-1.093541689,-0.075386963,-0.264339671,-1.179886384,-0.795138423,-0.249385539,-0.114930513,-0.895880056,0.192203615,1.721823091,0.090880218,-0.156061001,-1.072366105,-0.614074227,1.278443251,1.133984215,-0.762568245,0.805221883,0.559863388,0.113848865,-0.194374452,-0.204952208,0.481527694,0.318284784,-0.364396423,-0.030805547,0.071716942,0.308678126,-3.357570615,0
86187,61126,-2.581022476,-1.130976661,0.73115984,3.283222945,-1.361041573,1.951152653,1.444233861,0.276222572,-1.144180465,0.768467883,1.362322942,-0.3683478,-0.984788803,0.569997121,1.635344426,0.200330055,0.164305847,0.230103173,0.177223671,-0.532072705,0.112175888,0.969903872,0.335142927,-0.236435032,-0.701065903,0.266045364,0.141730845,-0.384381551,0.659862857,-1.586879069,0
222335,142939,2.025723054,-0.07608595,-0.999050939,0.307462869,-0.11918196,-0.945271309,0.103925586,-0.235763134,0.246303745,0.227055674,1.088268701,1.290272639,0.205499751,0.430268157,-0.686375055,0.040035389,-0.501122932,-0.433726399,0.400885186,-0.199050158,-0.225009701,-0.54490007,0.319886814,0.092719887,-0.31816374,0.169335652,-0.091834177,-0.071848922,0.001448075,-5.018063009,0
78783,57704,1.339009335,0.209233904,-0.300033424,0.372735725,0.191790784,-0.288089431,-0.04817339,-0.04817317,0.330045216,-0.241649334,-1.55752705,-0.894391841,-0.795001375,-0.126076133,1.328577981,0.948257984,-0.451389419,0.326093256,0.323092155,-0.125463424,-0.410108367,-1.200574966,-0.022378887,-1.077292071,0.359634683,0.18835396,-0.045644152,0.018885286,0.001899738,1.234565746,0
225564,144303,-0.317769229,-0.498593113,0.054145882,-1.17250449,2.646383989,3.95835725,-0.492295917,0.926395857,0.584576323,-0.420836626,-0.260949314,-0.033998243,-0.099166505,-0.197806437,1.155597366,-0.518252838,-0.321479062,0.302606935,0.732658951,0.331078924,0.30849346,0.971929914,0.02482971,0.732350951,-0.691711136,0.209402045,0.05626794,-0.002302563,0.054037088,3.700139273,0
12473,21869,1.108004691,0.043591194,0.853984949,1.745185738,-0.587626522,-0.176379173,-0.349033366,0.064983878,2.064612301,-0.471677698,0.262936921,-2.878294963,-0.477345557,1.727536259,-0.754057734,-0.741236977,1.235135354,-0.458049948,-0.709584891,-0.340556907,-0.168626157,-0.101935406,-0.022973105,0.30846585,0.533653859,-0.292471224,0.027906094,-0.006443674,0.024439617,6.809957985,0
172093,120961,-0.019059951,0.598101457,0.342444692,-0.905585379,0.111695054,-0.309646958,3.066848835,-1.572155269,0.520464798,0.290454187,-0.579825122,0.257177559,1.140837105,-1.110912957,-0.833194855,-0.322112837,-1.222936001,-0.574178332,-0.873437801,-0.167386947,0.070243627,1.238214478,-0.282759316,0.150872182,-0.976510971,0.001661263,-0.668877163,-0.750627805,0.3099707,-1.122287336,0
119397,75438,1.22081539,-0.000450687,0.224161889,-0.333738983,-0.138616528,-0.138734397,-0.123468712,0.010534994,-0.143588097,-0.099986037,1.553435531,1.378388942,1.023624646,0.248433068,0.601619331,0.212885803,-0.474263725,-0.467796794,0.11381835,-0.010180661,-0.031627449,-0.050907178,-0.005802856,-0.209321049,0.194813503,0.989092553,-0.070420871,-0.012604965,0.013537402,1.006598499,0
128604,78777,1.255626448,-1.467633453,1.424146702,-1.32596969,-2.334098979,-0.234770394,-1.683492449,0.089899171,-1.633946879,1.491565374,1.455220206,0.286588727,1.414258573,-0.734695995,0.364816109,0.292348386,-0.023890478,1.042763509,-0.469206389,-0.104101969,0.213693591,0.834153394,-0.062493918,0.555127378,0.151218983,-0.09657912,0.054581889,0.044693287,0.102776741,-3.236183465,0
227564,145129,-2.03257945,-0.981029864,0.667438011,0.077461462,0.239694676,-0.349144533,-0.134639932,0.63467867,0.362266161,-1.025573861,-1.41328213,0.193175794,0.243975692,0.101571855,0.438197787,0.014325564,-0.251684392,0.646924012,0.156971832,0.791470916,0.52544479,0.813808619,0.147848345,0.688381585,0.155481738,-0.135006762,0.264220011,-0.059761789,0.232975374,9.267339419,0
54756,46605,-0.379207152,0.933606456,1.229944695,0.093540058,-0.130588875,-1.020485826,0.578557881,0.035103361,-0.119163359,-0.467299765,-0.534190692,-1.086004159,-1.726287574,-0.059316988,1.095493434,0.472913051,0.11531023,0.074927951,-0.081129008,0.019984244,-0.269186213,-0.840499402,0.028544814,0.28734618,-0.212800929,0.080556826,0.234135104,0.078632115,0.01511456,-8.892601938,0
151510,95623,-0.267770718,1.172899628,-0.445176639,-0.326816502,0.47339454,-0.689682789,0.415062021,0.295616091,1.002095333,-0.673593113,1.165914908,-2.28432055,0.742333445,2.534920876,-0.868086763,-0.059251864,0.167372316,1.089190688,0.161209798,-0.229815967,0.297151996,1.125951092,-0.104337699,-0.433313359,-0.831284111,-0.259349168,0.341757684,0.225891401,0.00225496,0.584089999,0
47635,43291,-0.159097327,1.009304711,0.617644295,1.145716313,0.248559593,0.636308807,-1.049313273,-2.23675634,0.04029397,0.22073159,-1.139984643,-0.647084958,-1.197092137,0.732947604,1.82889909,-0.157644653,0.084590958,0.071889888,0.325231447,-0.574145974,2.275685559,-0.805870291,-0.455203843,-0.785027414,0.773912352,-0.046562256,0.299199426,0.236444792,0.005254372,0.968556556,0
85240,60674,1.209588545,0.236546434,-0.007600464,0.79236256,0.291381463,0.211300001,0.018935472,0.103224295,-0.203155768,0.137201322,0.889391421,0.660771443,-0.112184092,0.606908365,0.544254023,0.155131874,-0.638237664,0.136387474,-0.166039718,-0.148644287,0.055141006,0.209282337,-0.136828163,-0.656182586,0.660300002,-0.28108592,0.013201213,0.003600211,0.00562116,-5.816032782,0
280898,169824,-2.951088081,3.399415088,-2.85993613,-1.317458569,-0.321856218,-1.789085789,0.211417642,1.328263095,0.118215952,0.759730622,-0.870730468,1.07762134,0.68090975,1.363587969,-0.249015908,-0.501340139,0.324931792,-0.600248418,-0.573291762,0.435475916,0.221459555,0.81049731,0.132141319,1.131227268,0.134878789,0.077286036,0.617109842,0.444509974,0.004033104,-6.308586315,0
188808,128144,2.021372392,0.184750744,-1.576195451,0.32708442,0.473711344,-0.648403772,0.147080629,-0.151124759,0.093439405,-0.224951729,1.437137685,1.334869104,0.782946343,-0.791476287,-0.605430336,0.408059714,0.248960524,0.038192011,0.254993073,-0.080245011,-0.2871773,-0.74113001,0.330152971,0.687756004,-0.28228775,0.144398179,-0.051756753,-0.036725036,5.60E-05,-3.78706159,0
17243,28561,-1.24992714,-0.090652195,0.798542264,-3.280790668,1.733807319,3.438601085,-0.356800887,1.06364995,1.203548123,-1.526101346,-0.219317447,0.113589615,0.064398166,-0.199366983,1.740820871,0.634751472,-1.330415041,1.240099181,-0.290538203,0.137398778,0.221776477,0.632226981,-0.426252255,1.024393895,0.768250861,-0.648368009,0.269767669,0.135719664,0.096452396,-3.536415585,0
20876,31330,-0.769482258,0.550767525,1.217175048,0.101316155,0.482270787,-0.92735975,1.007682523,-0.377625685,-0.224976397,0.031697255,-0.051507665,-0.526831009,-1.08347007,0.259541041,0.916099835,-0.53511446,0.043875625,-0.763939483,-0.375886471,-0.282225434,0.026533836,0.372483666,0.229837063,0.398622626,-0.448435471,0.230901719,-0.231192821,-0.128155803,0.008956928,1.305260142,0
108623,71000,-1.708664643,0.742875613,0.09620199,-0.850284389,1.258581188,-0.104156017,0.527346286,0.551324461,-0.852911429,-0.301637303,0.451435453,1.087736048,1.026170579,0.554504323,-0.341536947,0.496392077,-0.782193304,-0.44778911,-0.114055511,0.193886583,-0.286630676,-0.930557428,0.018319213,-1.140237202,-0.028721294,0.061479347,0.289069254,0.152069213,0.034324354,-3.811236858,0
20272,30921,1.308678568,-0.772722562,0.933474673,-0.649292303,-1.382552826,-0.274212226,-1.131698279,0.098796331,-0.322823931,0.574177321,-0.201543871,-0.851236897,-0.274271089,-0.309085176,1.430351686,1.216699842,0.362591675,-1.220142933,-0.140584584,0.02929429,0.391286544,1.125293876,-0.07400457,0.119949773,0.326625035,-0.045260418,0.048464392,0.033964583,0.027725511,-5.631587572,0
283303,171513,2.098346038,0.027855892,-1.352808123,0.231397201,0.350304633,-0.748371611,0.265219278,-0.380606087,0.395861436,0.034052319,-1.166278988,0.980536091,1.639652943,-0.051847227,-0.062436527,0.049057917,-0.635937777,-0.79853615,0.426713736,-0.101344406,-0.330095306,-0.720710411,0.210577099,-0.68233102,-0.154462489,0.230543362,-0.060379828,-0.060464794,0.002664247,-0.698448763,0
160281,113201,1.658760044,-1.714505078,-0.636251273,-0.60676047,-1.424860986,-0.727658881,-0.580037474,-0.238982218,-5.48E-05,0.586026831,-0.70661196,-0.151415271,0.714008163,-0.471191815,0.194805579,1.285624022,0.098037345,-1.494737193,0.542097996,0.527309004,0.112530118,-0.227430339,0.150698903,-0.021407257,-0.579182272,-0.515837208,-0.031159745,-0.003516412,0.339496028,-7.611656695,0
95665,65417,-1.722280582,1.211328736,0.122562729,1.083784238,-0.636116344,-0.560159277,0.898236174,0.607404469,-1.189922495,-0.56736453,-0.093743204,0.63545991,0.47194349,1.044696045,1.003878064,-0.581217966,0.601226819,-0.909034729,0.2173495,-0.102062082,-0.118333238,-0.435652859,0.481961056,0.364563071,-0.275356806,-0.609655947,0.187360681,-0.122298982,0.176219227,5.147222117,0
207756,136825,-1.211446036,1.094640234,1.163497134,-0.815628659,0.326029598,0.930475828,-0.000933399,0.704571232,-0.198723607,-0.873621271,-0.070819506,0.657166791,0.341969949,0.218773785,0.083729462,0.464585794,-0.745742794,0.746574387,1.013193881,-0.093078261,-0.101916729,-0.547438519,-0.297557097,-0.242356028,0.406205133,-0.433457991,-0.308423174,0.000405253,0.01741551,-6.626596963,0
242676,151599,0.001816461,0.665955224,-0.600322454,-0.210037781,-0.176461098,-0.863950019,0.711802468,0.222488961,-0.414360283,-0.542478871,0.771377643,0.904310326,0.077134955,0.86379847,-0.182953266,0.013314486,-0.547706265,0.691988335,0.143946931,-0.089487799,0.496990849,1.249914033,0.101951502,0.118835553,-0.272566537,-0.164744495,-0.107740755,-0.059533988,0.115110704,1.918141054,0
118455,75089,0.112423086,-2.096091808,0.556463489,0.603246072,-1.278540754,1.076481491,-0.281912968,0.392067098,0.892942341,-0.531606427,1.254773817,1.137878475,-0.592794561,-0.081395067,-0.405250512,-0.389759547,0.484603787,-0.876128606,-0.176750768,0.852240784,0.161153724,-0.370692151,-0.292128023,-0.202196803,-0.229119911,0.905991454,-0.097126228,0.077852066,0.627756964,-4.44334357,0
100160,67440,0.948972038,-0.075908192,0.406616051,1.42178294,-0.631923273,-1.005144286,0.323616557,-0.261060051,-0.065490728,-0.007836058,-0.104661607,0.322690614,0.067946084,0.373674584,0.935553496,0.069696092,-0.342411033,-0.169822359,-0.636748374,0.122193124,0.185011028,0.245977395,-0.207051735,0.730378942,0.592308266,-0.300494308,-0.014840282,0.059546042,0.176563469,-10.28954653,0
164964,117119,-0.034203059,-1.385645625,-0.47178072,-2.010024289,1.658233964,0.846059105,-0.987677063,0.473616276,-0.679849531,0.227859519,0.748417125,1.00961081,1.054409378,0.064858471,0.471297681,-2.533423172,0.463893464,0.443645313,-0.260055479,-0.229489541,-0.151550587,0.079656122,0.348594575,-0.906691049,-1.001358629,0.702627774,0.036764838,0.002414558,-0.002296203,2.488341262,0
86676,61353,-0.596997278,0.61261113,1.822996713,-1.343758413,0.126006367,-0.576461805,0.749942197,-0.119327996,0.150413626,-0.555503333,-0.203650911,-0.108615502,-0.12459869,-0.212454879,0.796846111,0.223117179,-0.491925569,-0.827173971,-1.030122618,0.086680526,-0.122239051,-0.056644935,-0.066804651,0.110040815,-0.427018178,0.701596411,0.109252371,-0.044801306,0.00941491,-4.441172568,0
258143,158517,2.144229285,-0.091516297,-1.772130599,0.113007337,0.490093466,-0.587041232,0.153310557,-0.203193209,0.743188273,0.021708023,-1.484367274,-0.385768902,-0.574599174,0.577974478,0.915411149,0.044405597,-0.736217531,0.293305985,0.047254252,-0.234070003,0.186777967,0.64222087,-0.039005222,0.103255482,0.356603319,-0.087984568,-0.033471139,-0.05214404,0.00689856,6.770999076,0
121190,76108,0.874802335,0.211654181,0.427783574,2.346684204,0.257515843,0.607571749,0.219648526,0.23196168,-1.179857497,0.69794154,1.726266763,0.817637961,-0.208612356,0.735030227,0.261626086,0.296379662,-0.262083819,-1.187456573,-1.222846696,0.00996465,-0.313294189,-1.250496182,0.216279021,-0.382326895,-0.07631371,-0.464537373,-0.004258469,0.029007746,0.140459416,-3.411802214,0
130208,79311,1.248156105,-0.457535696,0.888539123,-0.712099989,-1.355274155,-0.859789031,-0.686918083,0.047259262,2.051227286,-1.034734287,-0.707724113,-0.108034778,-1.639212915,0.190349625,1.461066511,-0.385313546,-0.043695308,0.375037314,0.560503831,-0.22564045,-0.02999086,0.072768315,-0.017266003,0.354924344,0.432366826,-0.669944311,0.079049203,0.029082398,0.001524615,1.949683314,0
130268,79324,-0.526197091,1.348070004,0.551692569,1.393110357,-0.826975861,0.729425262,-2.156793868,-5.157348297,-1.044604329,-0.794926402,0.961729125,0.482988718,-1.797091267,1.736718952,0.725963213,0.443692499,-0.06415961,0.708751683,0.415901613,1.240716676,-2.5177662,0.691339677,0.107911492,0.283188363,0.493120959,-0.283150574,0.079907954,0.277005386,0.057034518,4.161630535,0
105835,69715,0.054209722,-1.435243783,-0.262504861,1.369194527,-0.120834016,1.025907663,0.5902382,0.207809508,-0.106583216,-0.424859619,0.856154497,0.573669612,-0.351320198,0.733475409,2.064600034,-1.209114291,0.924747903,-2.252537909,-2.10787574,0.716015263,0.320197071,-0.051768271,-0.269708934,-0.633846863,0.026835975,-0.438838918,-0.025278037,0.099522106,0.63350581,-2.071917008,0
246430,153174,-0.399357141,-0.080042211,1.600418052,-1.658833962,-0.125936705,-0.741277549,0.472734043,-0.250017398,0.99673049,-1.083274738,-0.952924695,0.141852118,0.238636187,-0.592821655,0.247531624,-0.112007521,-0.518464886,0.154673788,0.046313513,0.126439676,0.263148715,1.059029679,-0.185715846,0.146308529,-0.355302848,0.707797778,-0.058818859,-0.062567415,0.050052409,0.134138927,0
188238,127889,2.348015901,-1.292419096,-1.739433054,-1.987472266,-0.410514777,-0.033659028,-0.987474356,-0.071962622,-1.712659332,1.879059285,-0.000695526,-0.720215893,0.245507795,0.0398109,-0.301319299,-0.161317662,-0.124231851,0.849828769,0.208767294,-0.418812909,0.066057644,0.626413982,-0.001122047,-0.186149764,0.162764957,0.096394313,-0.018215965,-0.067801255,0.011353627,-1.833317507,0
93851,64618,0.50676863,1.49593204,-1.763133943,1.57050128,1.096521454,-1.227996528,0.732087011,-0.014275333,-0.450936978,-0.936272864,2.718664137,-0.13754607,-0.921018304,-3.205322976,0.708534807,0.712118496,2.95815176,1.56282363,-0.538597085,0.032994192,-0.044193031,0.061479185,0.255523805,-0.134643767,-0.598609671,-0.415391469,0.149870968,-0.006996679,0.008739615,-4.350518712,0
261612,160105,2.091778072,0.014852621,-2.072391617,0.077369157,0.895882068,0.021543679,0.021719229,0.036314692,0.374990314,-0.204329501,0.296146935,0.278166871,-0.427636849,-0.599149675,-0.308308778,0.729006631,0.002716422,0.445855266,0.593049856,-0.149954754,-0.369218422,-1.027187392,0.226651158,-0.473563399,-0.231413301,0.206454961,-0.093486932,-0.047745915,0.004891236,-5.566288477,0
186459,127119,1.669984986,-1.559427058,-0.891963213,0.332392253,-1.08745165,-0.131453828,-0.465690509,-0.129753807,0.198614012,0.623078683,-1.26939695,0.528754762,0.424296158,-0.533798747,-1.43550141,-2.311957969,0.540446607,0.793761688,-0.855240769,-0.21487925,-0.006022189,0.464713384,-0.083945881,1.155046515,0.038790585,0.59464747,-0.031601331,-0.018266812,0.277462,-0.871072663,0
232061,147030,2.044422273,-1.86585932,-0.568047522,-1.737805599,-1.390060871,0.458467868,-1.588950342,0.107766625,-1.075045089,1.591447656,-0.082650695,0.096812522,1.545258053,-0.771335236,-0.458062278,0.347468998,-0.33843183,0.834662442,0.277033465,-0.111093354,-0.140737489,-0.173888912,0.138586863,-1.166766387,-0.49232479,-0.293969344,0.043871706,-0.021668215,0.148461477,3.674486481,0
17681,28852,-0.705744941,0.185658087,1.990573055,-1.915571412,-0.509382736,-0.530398812,-0.017819348,0.067364599,-1.033033477,0.020870008,-1.026207123,-1.25086155,-0.013988127,-0.485123297,0.482206457,1.67970197,-0.281528818,-0.730731413,0.001157884,0.268981081,0.266729413,0.728446208,-0.395886142,-0.147755339,0.61153458,-0.138161197,0.263064906,0.141104805,0.02217185,1.06625271,0
49499,44093,1.229718362,-0.838690315,0.937649828,-0.713060607,-1.403519103,-0.165956086,-1.120278591,0.264767963,-0.559399066,0.751325903,1.579745341,-0.520054125,-1.373931588,0.167485538,0.698386884,1.348401563,0.319891904,-1.033827148,0.255814923,0.013822715,0.223976961,0.391884545,0.078163643,0.18586283,0.085138045,-0.284121975,0.033571313,0.022698679,0.039839,-5.344872406,0
69531,53471,-0.453652764,-3.13015233,-0.519039428,-0.137749315,-1.926203063,-0.866798235,0.828245791,-0.354804735,1.446066839,-1.344183774,-0.352485009,0.050506717,-0.793468152,0.583837981,2.116856103,-0.158307428,-0.256191632,0.66924783,0.048454566,1.647450228,0.730063344,0.122985883,-0.923852854,0.418571822,0.30353688,-0.643722961,-0.112789695,0.16997296,1.118628454,0.535249562,0
55760,47115,-1.351985175,0.257116715,0.917092124,1.384631722,0.906055225,0.127987674,-0.1037802,0.574058627,-0.618028311,-0.590180981,-1.444820301,0.292560627,0.526540567,0.281287137,0.274511984,-0.876790952,0.510975774,-0.389316864,1.066849264,0.254837146,0.068277393,-0.023030164,-0.267272149,-0.742062205,0.271502454,-0.148617833,0.030363013,-0.092784763,0.030926692,-1.677650255,0
47631,43288,-1.356675135,-0.158868742,2.210456498,1.505215766,-0.036910725,0.290607618,-0.022191068,0.299268304,0.317735615,-0.396936893,-1.001861062,-0.464459671,-1.416953392,-0.133506181,0.302841405,-1.083019483,0.805586432,-0.270737854,0.888513135,-0.009219982,0.053041306,0.337886028,0.027027695,0.097338791,0.433513634,-0.070893013,0.025665576,0.162672052,0.095008554,3.031673819,0
246648,153269,1.792688763,-1.553436897,-0.243207279,-0.295531156,-1.445211347,0.025413352,-1.082901486,0.045246542,0.266127555,0.707042135,-1.145725749,0.04216365,0.610414373,-0.454075576,0.636580199,-0.79990013,-0.404222104,1.395116492,-1.070965502,-0.214716632,-0.254298226,-0.529716741,0.300256633,0.723731565,-0.748161531,0.412546416,-0.030414815,0.019888704,0.222104897,0.617537968,0
41866,40867,-0.764458277,0.992714532,1.516787383,-0.195027955,-0.052322614,-0.309343454,0.397237352,0.293703945,-0.297466134,0.155580639,1.51050904,0.147660536,-1.33548426,0.567660163,0.542360122,0.067950025,-0.219865663,-0.240362953,-0.152105425,0.097438773,-0.184728573,-0.459194991,0.037934256,0.157162186,-0.318351844,0.071222591,0.379423074,0.159220581,0.00321206,-1.132436338,0
143490,85392,1.136704162,-0.043116989,-0.221163133,-0.043918497,-0.014578148,-0.820160247,0.454186611,-0.257431517,-0.495621587,-0.002950558,1.40219177,1.311334704,0.860122642,0.496219531,0.041862239,0.276667842,-0.603898297,-0.50757799,0.657071203,0.154322803,-0.304477724,-1.062261951,0.016782927,0.05830409,0.20555882,0.685758107,-0.117269662,0.005250662,0.106241445,0.737677603,0
223556,143432,0.261216411,0.964829327,-0.341451651,-0.622046982,1.168248579,-0.662620727,1.203540476,-0.332815789,0.042051033,-0.647288093,-0.729440089,-0.086815746,0.36154082,-1.319504803,-0.23598744,0.288839785,0.170019166,-0.211827734,-0.170718519,0.129689831,-0.39363351,-0.808653812,0.033845847,0.377365433,-0.399267103,0.095554209,0.062288001,-0.138144684,0.012203641,-2.259715323,0
19667,30456,1.28411475,-0.935199423,1.181874651,-0.309275465,-1.841373052,-0.405132628,-1.16477742,0.109271941,0.170094893,0.510601521,-1.124756495,-0.539154205,-0.915843725,-0.326378054,0.237313028,-1.234274887,0.21495193,1.118612865,-0.60060679,-0.52031607,-0.490438988,-0.828847223,0.133591833,0.392862009,-0.056417641,0.972430315,-0.021644913,0.00984014,0.037275379,-3.183329533,0
266912,162539,-1.184260161,0.709782484,1.431442296,-0.898752341,-0.005018676,-0.095512268,0.352361437,0.433120029,-0.350828231,-1.320419513,-1.519951296,0.42608485,1.27233137,-0.139826294,0.150911649,0.709190319,-0.652963513,-0.109413136,0.142792553,0.121344135,-0.160382157,-0.699254795,-0.141510069,-0.625612487,0.344255967,0.442602759,-0.148868221,-0.039234279,0.077755622,3.146738341,0
77860,57254,-3.58806544,-2.872187311,2.165323056,0.67824566,0.960197196,0.030604498,-2.356348366,1.237938055,1.138094099,-0.96148282,0.402393839,0.948356925,-1.441479577,-0.240082196,-1.497663939,-0.19078065,0.618435387,-0.524208442,-0.603524776,-0.464778622,0.064209109,0.109930002,-1.199797562,-0.148202008,-0.029297216,0.507643768,0.299883028,-0.912789893,0.025685108,1.334439846,0
44779,42084,-1.297425157,1.680970495,-0.32544876,0.337445142,0.344173035,-1.21560947,0.555749685,0.081093274,-0.467805577,-0.564727649,0.644374258,0.562481051,1.002195365,-1.504562135,0.830888499,0.096777729,1.466790569,-0.270324304,-0.763804619,-0.173812769,0.030107058,0.138660232,0.208667056,0.318350931,-0.211916559,0.233609816,-0.52617246,0.164444299,0.002102831,3.414581659,0
77143,56909,1.221469179,-1.488521603,0.112598392,-1.678641919,-0.711792741,1.50783355,-1.416233902,0.594651183,-1.866895643,1.439120114,1.596689148,-0.828494555,-1.30410953,0.351046535,1.183521583,-1.294669448,1.439794588,-1.159106265,-1.389611763,-0.454110488,-0.047679976,0.154202854,0.081730406,-1.39353428,0.004018125,-0.08503819,0.09896572,0.002404053,0.073497506,-0.997732062,0
236466,148828,-9.554501482,-4.939803694,0.143826667,2.337463123,2.138911194,-0.876374111,1.336146523,-2.945265897,4.105242623,5.014474624,0.153810835,-0.566877119,0.875962481,-3.286178559,2.28487023,0.353841306,-1.775166164,-0.39560093,1.705440899,-7.822086335,-2.702097591,1.96230603,3.66106797,0.147394634,0.266660099,-0.694047403,-1.368711124,-2.813935548,0.05561668,0.331811167,0
57119,47768,-0.532926534,0.402423259,1.604317541,-1.909824905,0.077084057,-1.104025097,0.82639611,-0.340010627,-1.824613141,0.465255005,1.799702945,0.463657971,0.913161162,-0.309401268,-0.921154574,1.083406997,-0.214685895,-1.5645365,0.441101238,0.372420756,-0.121544251,-0.32140868,-0.073742966,0.51072941,-0.016572701,-0.74657422,0.122394834,-0.062184185,0.019255018,-1.398717394,0
244691,152454,2.35191126,-1.364266008,-1.320772026,-1.705134484,-0.879842186,-0.432090686,-1.053395151,-0.204385719,-1.087921478,1.570615297,-1.962904349,-1.361373874,0.108332601,-0.358437594,-0.044490518,-0.370305974,0.225812732,0.159993742,0.201771249,-0.453003401,-0.213471401,-0.158098153,0.094204307,-1.079589842,-0.055248455,-0.079675801,-0.012437436,-0.066849152,0.019080112,-3.399012542,0
65472,51605,1.089000687,0.015842532,0.441029273,0.427483259,-0.113652291,0.258015417,-0.221330184,0.250578797,-0.147095551,0.014491441,1.860525964,0.984270464,-0.295484838,0.590150785,0.87970272,-0.066254804,-0.098473064,-0.883566304,-0.547662244,-0.148591082,-0.144652708,-0.428928701,0.186442277,-0.307725809,0.01333487,0.131108874,-0.008636817,0.00960969,0.020563091,-4.26507741,0
271560,164637,-4.03487199,-4.229338175,0.538803539,1.152425028,5.966888005,-3.364037654,-1.97798111,0.183596549,-0.385523425,-0.338038891,-1.212493791,0.610431307,0.938816218,0.474008855,0.298067383,-1.355464129,0.244774904,-0.198700682,1.511369884,1.568313185,0.425875664,-0.17184843,0.4737845,0.312272759,1.342029497,0.069959082,-0.170136099,0.152620827,0.061857511,-2.217466648,0
281296,170073,1.990697981,0.274989524,-1.601659243,1.386338272,0.509840795,-1.118721395,0.74436232,-0.489573786,0.007270673,0.21878309,-0.777604507,0.963996663,0.947772534,0.301837345,-0.647415349,-0.799423073,-0.201209261,-0.807327555,-0.226200556,-0.20731563,0.080988547,0.463428272,-0.01846683,0.035137743,0.49983803,-0.511626583,-0.021699849,-0.029164503,0.029432318,5.28409591,0
267931,162996,2.076816287,-0.096320275,-1.484678856,0.06106527,0.519483025,-0.220080483,0.09507988,-0.145598697,0.248999428,0.203066005,0.218071456,1.188216857,0.877197453,0.264751249,-0.605625107,0.307551997,-0.891917594,-0.195291489,0.758626068,-0.13589154,-0.26871429,-0.677449111,0.196366387,-1.086042046,-0.19071388,0.234509528,-0.070228833,-0.075894826,0.011081989,2.60691958,0
279441,168871,-1.394507329,0.627379847,2.04184103,-0.452429874,-0.667163712,-0.279421796,-0.17067697,0.549189537,0.159265569,-1.118365652,-1.278714382,-0.236988238,-0.429193282,-0.010765907,0.514009924,0.753892442,-0.479028213,0.297909082,-0.408038916,-0.217100605,0.065374173,0.005170631,-0.340499259,0.056670444,0.236144579,0.28161185,-0.155929416,-0.084365599,0.047516974,9.965716919,0
256346,157654,-0.919168335,-0.41543449,1.31885606,-0.796336684,1.089654351,-0.573321859,0.122355893,0.017217504,0.250078793,-0.185468715,0.347852541,0.554435555,0.039523889,-0.185156706,-0.550665406,0.602225064,-1.124060251,0.338834583,0.262393827,0.410301719,-0.137709801,-0.445741278,0.24858476,-0.517493603,-0.822435676,0.152391021,0.161117531,0.037359991,0.049855563,-5.44396529,0
29873,35677,0.974171071,-0.191796522,0.220113507,1.141501237,-0.42200084,-0.329833148,-0.000600931,0.04997287,0.024022931,0.203551486,0.728886979,-0.127268642,-1.60254066,0.83902455,0.499007626,0.579638247,-0.775436042,0.779008226,-0.090414524,0.011349802,0.113266344,-0.003682179,-0.205427545,-0.027319472,0.512800306,-0.317709643,-0.035729556,0.028688747,0.148423764,1.337953436,0
